"id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR","OCSKGMlog","B04CHE3","B07CHE3","B13CHE3","B14CHE3","DEMENV5","LCEE10","PRSCHE3","SLPMRG5","TMDMOD3","TMNMOD3","TWIMRG5","VBFMRG5","VDPMRG5","soilmap"
"P0328",42.2897708933829,22.0958410935819,7.48717844215225,1.10761481415163,7.45621615001497,2.3023717445965,3.08,0.833939784923345,713.549377441406,43.352424621582,80.7512893676758,50.5793952941895,1273,"2",775.743041992188,11,286,278,75,31,3246,"3"
"P0329",42.2760605176851,22.0984888670698,7.34342712193435,1.13022113764105,25.3107657665198,1.85969394039952,2.54,0.620411926013272,713.048095703125,43.3280181884766,79.0895614624023,49.7928085327148,1349,"1",760.37646484375,12,287,278,77,0,2022,"3"
"P0330",42.2662019173181,22.1363669837118,6.94214105383617,1.14677903559958,14.5292187869374,2.04132477631243,2.95,0.713598997240244,737.216491699219,44.0639457702637,76.3311996459961,44.545337677002,1121,"2",704.165283203125,32,287,278,71,0,4347,"3"
"P0331",42.2675856819641,22.2316806082764,2.20466389254352,1.42079451707772,32.674566506834,0.632665387075447,2.87,-0.457813611018594,732.609497070312,43.9021186828613,73.7372131347656,45.2032279968262,1162,"2",674.668212890625,10,286,277,71,6,3750,"3"
"P0333",42.289824597809,22.2240379463935,8.06,1.07779619846215,31,1.79821673343823,2.24,0.586795470185469,753.866943359375,44.5911827087402,67.0654754638672,38.5737228393555,1071,"2",577.799621582031,21,287,278,77,0,4699,"3"
"P0334",42.3080811527518,22.2081017523438,1.41,1.48229405838751,40,0.37620623201875,2.67,-0.977617796546009,764.702331542969,44.9529342651367,57.5864105224609,34.8108978271484,1000,"2",510.655181884766,19,289,277,80,1,6230,"3"
"P0335",42.3254830773132,22.2715009907254,2.32,1.40923102956296,25,0.735618597431863,3.17,-0.30704350458153,740.110900878906,44.2005157470703,60.151554107666,37.7643089294434,1159,"2",554.5791015625,25,288,277,70,0,4089,"3"
"P0336",42.2644227303223,22.3036060547999,3.29344107031575,1.34661043501566,29.9569549750727,0.931918955349971,2.83,-0.0705094258565938,774.653625488281,45.1832580566406,55.1932525634766,36.471923828125,900,"2",535.092590332031,11,290,277,81,76,4836,"3"
"P0337",42.2698643476353,22.3213800777478,3.59,1.31810438244327,39,0.865955036133758,2.41,-0.143922293091265,778.032043457031,45.2925682067871,50.183048248291,32.8076820373535,858,"2",475.282745361328,10,290,277,84,2,5254,"3"
"P0338",42.2890470101971,22.3146146624037,2.69,1.38143561246231,43,0.635446567376539,2.36,-0.453427271546784,776.313110351562,45.2617416381836,50.5419158935547,33.0525245666504,910,"1",480.842926025391,18,289,277,84,0,5452,"3"
"P0339",42.3052921250094,22.2881477905194,2.04,1.43098398589911,43,0.499184453641046,2.45,-0.694779604957839,770.499389648438,45.1101913452148,53.555248260498,34.2724494934082,1012,"2",494.977355957031,28,289,278,75,1,5551,"3"
"P0341",42.2158162522918,21.8653199146669,1.14,1.50532855109856,22,0.401561444291051,3.52,-0.912394720464784,766.193786621094,44.9136695861816,49.231803894043,31.4311752319336,400,"1",470.073608398438,3,294,280,96,3,6580,"9"
"P0342",42.2255047080818,21.9139799600811,2.61,1.3873556204848,0,1.0862994508396,4.16,0.0827769209245323,766.293640136719,44.9296340942383,58.6815643310547,32.7474403381348,531,"1",534.366821289062,5,295,280,91,52,6002,"16"
"P0343",42.2213496600468,21.9379521391634,1.44,1.479774156168,34.22501878287,0.420474746854992,2.92,-0.866370856414148,766.902465820312,44.9385452270508,57.0072479248047,31.4410362243652,525,"1",514.3173828125,4,295,280,95,87,5707,"18"
"P0344",42.2196154408339,21.9700127949714,0.9,1.52635077415355,31,0.284359149224806,3.16,-1.25751722982009,768.214782714844,44.9766960144043,56.9105834960938,32.7799224853516,529,"1",493.191680908203,2,294,280,89,38,6147,"18"
"P0345",42.2077083751652,21.9479351003705,2.63158615152867,1.38581656464555,31.8655851588978,0.745437309446435,2.83,-0.293784240269763,767.443176269531,44.9439849853516,56.7954216003418,32.3206977844238,478,"1",498.929077148438,5,295,280,93,138,6061,"18"
"P0348",42.1966879220419,21.8975937934599,1.75632829360133,1.45437508654513,1.31354103801009,0.756242263695608,4.31,-0.2793934995134,766.898986816406,44.9079551696777,55.109130859375,32.1314315795898,420,"1",507.718963623047,7,295,280,96,7,5356,"16"
"P0349",42.1692659395399,21.8774538457896,1.88928544526281,1.44368621472902,3.84634457649816,0.786787483467411,4.17,-0.239797100743984,767.079284667969,44.8830909729004,50.8688888549805,31.24267578125,343,"1",475.923095703125,3,295,280,102,23,5067,"16"
"P0350",42.173948132544,21.9143023708592,2.12950964362122,1.42392932887221,0.382661818418462,0.906200368023307,4.26,-0.0984948406320913,767.280151367188,44.8905868530273,60.1451377868652,34.9077415466309,456,"1",549.790283203125,2,295,280,96,85,3986,"18"
"P0352",42.142045214559,21.9033543915932,2.84,1.37046677777678,25,0.87572827099936,3.08,-0.132699429088626,767.667907714844,44.8715896606445,56.6800079345703,33.0964469909668,379,"1",517.107421875,4,295,280,96,43,2782,"16"
"P0353",42.1355666688759,21.8924842369324,2.9715219847599,1.36086335562389,1.0446801799739,1.20047706983106,4.04,0.182719035981187,767.516723632812,44.8571853637695,52.5782318115234,32.2488632202148,355,"1",485.700500488281,5,295,280,105,58,3307,"16"
"P0354",42.1316649377938,21.9291766686968,1.16,1.50360014307376,26,0.387207108844355,3.34,-0.948795564129566,768.331237792969,44.8704986572266,53.822811126709,31.7926254272461,462,"1",493.125610351562,7,295,280,87,1,1606,"18"
"P0356",42.1426812479756,21.9899483966584,2.8867799188641,1.3838941973959,16.2342310418143,1.0039322330606,3.48,0.00392452203991742,769.109497070312,44.9108085632324,54.8693199157715,30.5017700195312,520,"1",494.667541503906,7,295,280,86,92,4759,"18"
"P0358",42.1593731784176,22.0329133208251,2.57723818646232,1.38980394550696,11.4043306629514,0.952010736224395,3.69,-0.0491789667077297,772.892272949219,45.0391273498535,60.7751235961914,34.5996437072754,654,"1",572.528747558594,21,294,280,76,0,4350,"18"
"P0359",42.104797951908,21.8812675895766,2.29411740558292,1.41198464221728,4.51265114196149,0.927924631933152,4.05,-0.0748047650833768,767.231018066406,44.8108711242676,63.2023468017578,37.6041145324707,408,"1",581.335998535156,5,295,280,92,4,2252,"18"
"P0360",42.0978169377615,21.8470182647694,2.48671732991158,1.40453228748706,7.44949458160098,0.969746448373999,3.9,-0.030720635082792,766.786865234375,44.7881050109863,55.8941688537598,35.5570182800293,336,"1",528.934631347656,3,296,280,94,93,3401,"18"
"P0361",42.0810996101701,21.8754765827896,2.50015094569349,1.39554645370233,2.96563124682472,1.01568109037767,4.06,0.0155594124597731,767.238403320312,44.7817306518555,61.1053276062012,36.1747093200684,419,"1",560.603881835938,6,295,280,90,21,2933,"18"
"P0363",42.097582314862,21.9218484326412,1.24,1.49672215757232,9,0.506670384781383,4.09,-0.679894615452543,769.516540527344,44.8664436340332,72.107177734375,46.1669235229492,654,"1",697.14599609375,23,293,280,67,0,-583,"18"
"P0364",42.0500032877705,21.8903673239395,1.46332424223037,1.4812759540452,0.28608127982753,0.648415785695738,4.43,-0.433223143803551,767.611389160156,44.7621383666992,58.4548110961914,34.7995338439941,461,"1",528.968566894531,4,294,280,94,40,3130,"18"
"P0365",42.0685948571785,21.9543574155464,1.33413249079344,1.48872970317717,6.65726481419484,0.556181567590163,4.17,-0.586660477626838,768.662536621094,44.808277130127,60.5570831298828,38.6510353088379,523,"1",579.928527832031,7,294,280,86,61,2714,"18"
"P0366",42.0764978961613,21.969655027518,1.8257575776483,1.44920069450229,2.7498592557999,0.771939276553328,4.23,-0.258849389365352,769.412536621094,44.8381233215332,58.6438446044922,36.747802734375,440,"3",555.46484375,10,294,280,88,39,4126,"16"
"P0367",42.0469054239571,21.9390175710602,1.92656012356195,1.44373421327026,12.3681960663844,0.731228015132564,3.8,-0.313029945664007,768.945068359375,44.787971496582,64.3408203125,39.2437782287598,627,"1",592.6318359375,19,294,280,80,2,2294,"18"
"P0369",42.0207425675979,21.9712344473128,2.84466023121195,1.3962826573869,8.59566933704865,1.0891602241541,3.83,0.0854069627464101,772.02197265625,44.8409843444824,69.4069900512695,41.3612022399902,695,"1",642.481750488281,14,294,280,76,17,2375,"18"
"P0370",42.042995495039,22.0504369767921,1.66,1.46153188595484,9,0.662337020077016,3.99,-0.411980758817471,771.971374511719,44.8607482910156,60.7608108520508,38.1861114501953,534,"1",582.448852539062,11,293,280,82,23,4179,"18"
"P0371",42.0294163835916,22.0145759027634,1.47,1.47726206158845,7,0.605869489319271,4.12,-0.501090680266632,774.619323730469,44.915225982666,72.301872253418,47.3070068359375,820,"1",710.124816894531,6,292,279,75,0,1394,"3"
"P0372",42.0645208328015,22.0457772944912,2.1459259475844,1.4266661432878,5.65354382753557,0.866530657903524,4.04,-0.143257789144216,771.548950195312,44.8694801330566,55.1854934692383,34.5382690429688,487,"1",522.24267578125,11,293,279,86,3,4736,"18"
"P0373",42.0811702633536,22.0296617646511,1.70798627726953,1.45766351281858,13.7466802901532,0.64422672030324,3.77,-0.43970456467259,771.054016113281,44.8787536621094,52.935173034668,33.1611442565918,496,"2",494.884216308594,24,293,280,87,0,5285,"9"
"P0374",42.0896254208424,21.9938372187101,2.32369839030478,1.40900945941295,14.1312655845252,0.843431822217352,3.63,-0.170276207509579,770.413146972656,44.8745460510254,53.3785057067871,32.1939086914062,403,"1",485.724304199219,6,294,280,90,14,4855,"18"
"P0375",42.1581359536046,22.0570464923909,1.48,1.47642642757636,13,0.570314000444198,3.85,-0.561568191858833,771.602478027344,44.9999122619629,55.5954895019531,35.9904937744141,591,"1",535.466064453125,12,293,279,88,71,6001,"18"
"P0376",42.1778013505978,22.0578339432735,3.95,1.29437729499101,16,1.28842315943405,3.26,0.253419113658005,771.017639160156,45.0036354064941,52.385570526123,30.7202186584473,610,"1",472.902587890625,16,294,279,92,73,5873,"3"
"P0378",42.2450993715858,22.0668702896854,1.27,1.49415755147383,26,0.421262780062532,3.32,-0.864498459348391,748.505187988281,44.3972358703613,67.8068161010742,38.4300537109375,1202,"2",618.934265136719,32,289,279,68,0,1419,"3"
"P0380",42.035998760279,21.9568406547125,1.53092418437246,1.47228099536868,13.2140369209335,0.586833815974964,3.83,-0.533013606604531,770.149475097656,44.8107948303223,69.3812561035156,41.6655158996582,596,"1",642.917846679688,11,293,280,80,20,2777,"18"
"P0383",42.2030143475386,22.1383701923045,0.9,1.52635077415355,17,0.342055208487811,3.8,-1.07278312662075,773.894287109375,45.1098785400391,51.5707321166992,30.2675457000732,602,"3",481.455749511719,7,294,279,88,40,6372,"3"
"P0384",42.2067724263381,22.1842501109639,1.94,1.43890685468224,28,0.602959528386047,3.11,-0.505905201611804,775.597900390625,45.1542778015137,50.7780075073242,30.3063488006592,627,"1",469.229064941406,7,294,279,86,57,7083,"12"
"P0385",42.2191080621434,22.1858977611363,1.36,1.48651131167368,15,0.515522122888432,3.79,-0.662575061046481,777.7353515625,45.2358741760254,55.4830703735352,31.6047840118408,770,"3",513.004028320312,16,293,280,73,0,5974,"3"
"P0388",42.1811959340858,22.1735195693486,3.2155943393124,1.34756850806855,9.69814056804664,1.173897172282,3.65,0.16032913007586,775.135314941406,45.107307434082,48.42578125,29.8415546417236,484,"1",433.686859130859,2,292,279,96,277,8632,"18"
"P0389",42.1893048081328,22.2413945888616,1.98,1.43572786930055,33,0.571390977424233,2.89,-0.55968157960724,777.659912109375,45.1837768554688,49.0818252563477,29.9872550964355,627,"1",439.947937011719,8,292,279,95,1,7674,"12"
"P0390",42.1746144012367,22.2666343472889,1.75024725741533,1.45425082368584,5.16448074084301,0.724154119232174,4.14,-0.322751037382778,779.624877929688,45.2257690429688,56.3616333007812,32.9708786010742,614,"2",500.474670410156,12,291,279,84,1,7869,"9"
"P0392",42.2163513897285,22.3022534261256,0.64,1.54972157193092,22,0.232086302612375,3.63,-1.46064598246959,780.432678222656,45.2925453186035,54.4756774902344,33.1320037841797,859,"2",508.749206542969,9,292,279,81,16,4520,"3"
"P0393",42.2247354883928,22.1523032920536,0.59,1.55428846370287,18,0.225589427621834,3.82,-1.48903862383475,774.461975097656,45.1477432250977,60.6134376525879,32.6948471069336,860,"2",545.132507324219,19,292,280,70,0,3571,"3"
"P0396",42.1628278847244,22.1621190911232,2.03845799410042,1.43106559970757,0,0.875150133541805,4.29,-0.133359826152258,775.957397460938,45.1129493713379,62.2635536193848,36.7096710205078,614,"2",562.107604980469,27,291,280,86,0,7946,"9"
"P0397",42.1655834962393,22.199674283384,3.9,1.29762012509065,33,1.01720441605856,2.61,0.0170580959431104,776.749389648438,45.129810333252,66.2515640258789,38.9211616516113,647,"2",597.917419433594,17,289,280,75,0,8123,"18"
"P0400",42.1090955487967,22.1176439921183,2.58,1.3895882840554,25,0.806655998894163,3.13,-0.214857973098328,773.363708496094,44.9783897399902,58.9770393371582,33.904239654541,616,"2",532.523010253906,10,294,280,84,0,7800,"3"
"P0402",42.0559237318734,22.1437855071626,4.2,1.27841235451201,11,1.43361161434977,3.42,0.360196864733174,772.15869140625,44.8520584106445,71.4692916870117,42.0842666625977,985,"2",670.890563964844,4,290,280,71,0,1926,"3"
"P0403",42.0562419484882,22.2042104205753,3.3,1.33787094860557,18,1.086083636078,3.29,0.0825782315095646,770.786987304688,44.7977066040039,63.6910362243652,37.5693778991699,1002,"1",588.991271972656,9,291,280,71,1,3459,"3"
"P0405",42.0791030869125,22.2312675001108,7.20540538333832,1.11617517536373,29.9708107666766,1.68962813239169,2.35,0.524508464717713,735.897766113281,43.7452239990234,75.4791488647461,45.3003921508789,1271,"2",703.851806640625,28,288,279,65,0,1978,"3"
"P0406",42.0245843187488,22.1317398076663,4.21,1.27778230429066,4,1.54928548830634,3.68,0.43779384936315,776.981323242188,44.9662742614746,66.0021591186523,37.6035575866699,788,"1",591.791259765625,15,293,280,68,0,2320,"18"
"P0407",42.0152480535274,22.1587520870531,1.82,1.44852311336541,14.4806721583079,0.676366907679181,3.72,-0.391019587342621,776.198669433594,44.9185943603516,57.1857719421387,30.6239948272705,592,"1",501.818054199219,6,294,280,84,53,4433,"18"
"P0409",42.0075924974295,22.2882080656074,4.91,1.23525966188621,9,1.65577910858213,3.38,0.504271658528667,780.529602050781,45.0076560974121,59.0365295410156,33.0919075012207,930,"2",523.127014160156,4,291,280,78,0,6474,"3"
"P0410",42.038356536,22.2738163687335,5.55,1.19898629068809,9,1.81664407833606,3.28,0.596990885986289,780.355224609375,45.0472640991211,52.2552795410156,31.5071811676025,669,"2",478.440521240234,44,290,280,84,1,9268,"3"
"P0412",42.1231295726922,22.2529698987646,3.55608855233298,1.32449752171238,15.0096342779654,1.20092163778302,3.38,0.183089293494549,690.260986328125,42.3944473266602,79.8582611083984,49.7910461425781,1556,"2",768.199645996094,8,287,278,67,0,29,"3"
"P0414",42.1446728608167,22.3080058465404,4.91,1.23525966188621,25,1.36465311146879,2.78,0.310900265548127,710.339721679688,43.0321044921875,79.2647323608398,46.066822052002,1389,"2",731.397644042969,12,286,277,79,1,1341,"3"
"P0415",42.1488195484349,22.3302686039864,5.55,1.19898629068809,24,1.51719725223671,2.74,0.41686471975577,706.009826660156,42.8947105407715,73.263671875,43.614387512207,1450,"2",673.480651855469,29,287,277,66,0,710,"14"
"P0417",42.265383197186,22.4059652291766,5.4,1.20727368531936,22,1.52551102876954,2.83,0.422329454758115,767.366577148438,44.9353790283203,67.7683792114258,41.5939979553223,1070,"2",616.105041503906,18,289,278,76,0,3352,"3"
"P0418",42.2595357400549,22.4223791792876,2.27,1.41306942197435,21,0.760217218327982,3.35,-0.274151072949234,760.164733886719,44.711856842041,71.4330444335938,44.5419120788574,1195,"1",668.902893066406,20,289,278,75,0,2140,"3"
"P0419",42.2449532793007,22.3560002124283,2.38,1.40465108688059,16,0.8424535358675,3.54,-0.171436768582092,780.296936035156,45.3207778930664,53.2379188537598,34.1328582763672,836,"2",500.428192138672,20,290,278,80,0,5293,"3"
"P0420",42.2304780607322,22.3558235525892,1.93,1.43970365836855,38,0.516824819281141,2.68,-0.660051302742097,783.504638671875,45.3879852294922,52.1001052856445,32.0656814575195,721,"2",463.472320556641,28,292,279,77,0,6204,"3"
"P0421",42.2215077164968,22.3899229316319,1.49,1.4755916574972,23,0.50788389259396,3.41,-0.677502415412895,770.031005859375,44.9571876525879,70.1442413330078,41.116081237793,993,"2",629.678344726562,12,288,278,72,1,4488,"14"
"P0422",42.2280788625736,22.4259610044993,10.19,0.996959307958364,42,1.76766867056866,1.75,0.569661543128702,778.109497070312,45.208927154541,59.9985885620117,35.8069000244141,839,"2",534.5537109375,2,288,278,85,48,6618,"14"
"P0424",42.2116332271048,22.4372295212517,11.1281403115872,1.00417012233733,20.1346547357827,2.67737692771296,2.43,0.984837556910016,766.041564941406,44.8080024719238,73.6026000976562,41.0450477600098,968,"2",627.608032226562,20,287,278,77,0,5371,"3"
"P0426",42.1947032668735,22.3546831682243,2.3290450890711,1.40898764093256,29.1960521794443,0.69704980183497,2.99,-0.360898419074064,775.069152832031,45.0871734619141,70.65087890625,38.6944885253906,928,"2",605.200073242188,35,288,279,74,0,3339,"3"
"P0427",42.1907961120393,22.4581864881526,9.49959383031509,1.05077913946488,54.2703264759984,1.36941737777892,1.46,0.314385377692158,754.410583496094,44.424877166748,75.9402770996094,40.8378639221191,1066,"2",626.469970703125,8,286,278,77,9,6461,"3"
"P0428",42.1826784709637,22.4734221050081,4.28598536886935,1.27519639532378,35.9897307322434,1.04953921303601,2.45,0.0483512231212962,731.14794921875,43.6880760192871,78.1670379638672,39.9047737121582,1181,"2",625.060424804688,13,286,278,75,0,6141,"3"
"P0431",42.1564812898575,22.4857856920362,3.44573266184201,1.38370323591331,28.6690791922489,1.02028997910113,2.96,0.0200868801289176,631.487365722656,40.6630706787109,82.5237503051758,47.334903717041,1896,"1",756.318603515625,16,284,275,66,0,2525,"14"
